file,wavelength_nm,Rrs,aph,bb,bbnw,bbph,bbd
Hydrolight100_profile.nc,650.0,0.00012241999502293766,,,,,
Hydrolight100_profile.nc,655.0,0.00010956000187434256,,,,,
Hydrolight100_profile.nc,660.0,9.674800094217062e-05,,,,,
Hydrolight100_profile.nc,665.0,9.01789971976541e-05,,,,,
Hydrolight100_profile.nc,670.0,8.593300299253315e-05,,,,,
Hydrolight100_profile.nc,675.0,8.226500358432531e-05,,,,,
Hydrolight100_profile.nc,680.0,7.763400208204985e-05,,,,,
Hydrolight100_profile.nc,685.0,7.294800161616877e-05,,,,,
Hydrolight100_profile.nc,690.0,6.746500002918765e-05,,,,,
Hydrolight100_profile.nc,695.0,6.108300294727087e-05,,,,,
Hydrolight100_profile.nc,700.0,5.361600051401183e-05,,,,,
Hydrolight100_profile.nc,705.0,4.656300006899983e-05,,,,,
Hydrolight100_profile.nc,710.0,3.8836999010527506e-05,,,,,
Hydrolight100_profile.nc,715.0,3.125399962300435e-05,,,,,
Hydrolight100_profile.nc,720.0,2.5049999749171548e-05,,,,,
Hydrolight100_profile.nc,725.0,2.030200084846001e-05,,,,,
Hydrolight100_profile.nc,730.0,1.5046999578771647e-05,,,,,
Hydrolight100_profile.nc,735.0,1.1582000297494233e-05,,,,,
Hydrolight100_profile.nc,740.0,1.0255999768560287e-05,,,,,
Hydrolight100_profile.nc,745.0,9.882400263450108e-06,,,,,
Hydrolight100_profile.nc,750.0,9.627199688111432e-06,,,,,
Hydrolight130.nc,350.0,0.010716999880969524,0.0035649999044835567,0.006967700086534023,0.0010503999656066298,0.00045213999692350626,0.0005982100265100598
Hydrolight130.nc,355.0,0.010723999701440334,0.0033730000723153353,0.006586899980902672,0.0010284000309184194,0.00044535999768413603,0.0005829799920320511
Hydrolight130.nc,360.0,0.010726000182330608,0.003152000019326806,0.006234399974346161,0.0010074999881908298,0.0004391400143504143,0.0005683500203303993
Hydrolight130.nc,365.0,0.010576000437140465,0.003473999910056591,0.005902099888771772,0.0009820000268518925,0.0004277499974705279,0.0005542699946090579
Hydrolight130.nc,370.0,0.010641999542713165,0.0032430000137537718,0.005598700139671564,0.0009628999978303909,0.0004221299896016717,0.0005407399730756879
Hydrolight130.nc,375.0,0.01070099975913763,0.00317799998447299,0.005314799956977367,0.0009428000194020569,0.0004150999884586781,0.0005277100135572255
Hydrolight130.nc,380.0,0.010654999874532223,0.0033909999765455723,0.005047599785029888,0.0009206000249832869,0.0004055199970025569,0.0005151599762029946
Hydrolight130.nc,385.0,0.010645000264048576,0.003350999904796481,0.004800799768418074,0.000901699997484684,0.000398689997382462,0.0005030499887652695
Hydrolight130.nc,390.0,0.010639999993145466,0.003317000111564994,0.004570300225168467,0.0008833999745547771,0.00039200999890454113,0.0004914000164717436
Hydrolight130.nc,395.0,0.010576999746263027,0.0033179998863488436,0.004354400094598532,0.0008653000113554299,0.00038517999928444624,0.0004801499890163541
Hydrolight130.nc,400.0,0.010502000339329243,0.003350999904796481,0.004152100067585707,0.0008474999922327697,0.0003782199928537011,0.0004692999937105924
Hydrolight130.nc,405.0,0.010363999754190445,0.0034050000831484795,0.0039622001349925995,0.0008299999753944576,0.0003712399920914322,0.00045881999540142715
Hydrolight130.nc,410.0,0.010211000218987465,0.0034839999862015247,0.0037839000578969717,0.0008129000198096037,0.00036418999661691487,0.0004486899997573346
Hydrolight130.nc,415.0,0.010058999992907047,0.0035550000611692667,0.003616499947384,0.0007963000098243356,0.00035737999132834375,0.0004389100067783147
Hydrolight130.nc,420.0,0.009941300377249718,0.003621000098064542,0.0034590999130159616,0.0007802000036463141,0.00035079001099802554,0.0004294599930290133
Hydrolight130.nc,425.0,0.009677399881184101,0.0036520001012831926,0.0033114999532699585,0.0007651000050827861,0.00034471999970264733,0.00042031999328173697
Hydrolight130.nc,430.0,0.00942039955407381,0.0037330000195652246,0.0031719000544399023,0.0007498000049963593,0.00033827999141067266,0.0004114799958188087
Hydrolight130.nc,435.0,0.009084600023925304,0.0037819999270141125,0.0030406001023948193,0.0007353000110015273,0.0003323199925944209,0.0004029299889225513
Hydrolight130.nc,440.0,0.008471399545669556,0.003711000084877014,0.0029178999830037355,0.0007223000284284353,0.0003276999923400581,0.0003946300130337477
