AOP_file,L1B_file,lat,lon,time
PACE_OCI.20240708T202028.L2.OC_AOP.V3_0.nc,PACE_OCI.20240708T202028.L1B.V3.nc,56.348,-147.356,2024-07-09 04:35:00.000002048+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,45.006,-133.357,2024-05-09 22:07:00.000001536+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,45.02,-133.356,2024-05-10 09:02:59.999999488+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,45.02,-133.354,2024-05-10 19:52:59.999998464+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,45.038,-133.348,2024-05-11 08:18:59.999995904+00:00
PACE_OCI.20240802T200036.L2.OC_AOP.V3_0.nc,PACE_OCI.20240802T200036.L1B.V3.nc,45.367,-132.841,2024-08-02 19:35:00.000002048+00:00
PACE_OCI.20240822T200221.L2.OC_AOP.V3_0.nc,PACE_OCI.20240822T200221.L1B.V3.nc,45.161,-132.562,2024-08-23 03:24:00.000004608+00:00
PACE_OCI.20241013T202218.L2.OC_AOP.V3_0.nc,PACE_OCI.20241013T202218.L1B.V3.nc,44.734,-131.99,2024-10-12 21:48:59.999995904+00:00
PACE_OCI.20241022T203443.L2.OC_AOP.V3_0.nc,PACE_OCI.20241022T203443.L1B.V3.nc,44.703,-131.969,2024-10-23 02:34:00.000002560+00:00
PACE_OCI.20240814T021023.L2.OC_AOP.V3_0.nc,PACE_OCI.20240814T021023.L1B.V3.nc,5.055,160.529,2024-08-13 13:32:00.000003072+00:00
PACE_OCI.20241214T013518.L2.OC_AOP.V3_0.nc,PACE_OCI.20241214T013518.L1B.V3.nc,5.898,165.981,2024-12-14 04:27:59.999996928+00:00
PACE_OCI.20250213T023006.L2.OC_AOP.V3_0.nc,PACE_OCI.20250213T023006.L1B.V3.nc,5.828,167.535,2025-02-12 21:38:00.000005120+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.955,-142.958,2024-05-11 02:31:59.999999488+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.953,-142.962,2024-05-11 03:33:00.000002560+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.953,-142.968,2024-05-11 04:33:59.999995904+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.953,-142.973,2024-05-11 05:32:59.999995904+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.956,-142.975,2024-05-11 06:31:00+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.96,-142.974,2024-05-11 07:29:00.000003584+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.963,-142.971,2024-05-11 08:28:00.000003584+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.962,-142.973,2024-05-11 12:16:00.000003072+00:00
PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T203409.L1B.V3.nc,51.957,-142.978,2024-05-11 16:07:00.000001536+00:00
PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250429T072423.L1B.V3.nc,0.35,93.043,2025-04-30 06:38:00.000005120+00:00
PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc,PACE_OCI.20240407T160005.L1B.V3.nc,17.269,-44.988,2024-04-06 17:23:00.000001536+00:00
PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc,PACE_OCI.20240507T152746.L1B.V3.nc,18.394,-44.495000000000005,2024-05-06 16:38:59.999997952+00:00
PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc,PACE_OCI.20240803T153515.L1B.V3.nc,18.572,-42.78699999999998,2024-08-04 15:22:00.000001536+00:00
PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc,PACE_OCI.20240813T144717.L1B.V3.nc,18.677,-42.743,2024-08-14 14:09:00.000001536+00:00
PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc,PACE_OCI.20240824T161119.L1B.V3.nc,18.753,-42.779,2024-08-24 14:04:59.999995392+00:00
PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc,PACE_OCI.20240902T162613.L1B.V3.nc,18.806,-42.685,2024-09-03 13:38:59.999997952+00:00
PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc,PACE_OCI.20240922T144628.L1B.V3.nc,18.774,-41.93799999999999,2024-09-23 13:41:00.000001024+00:00
PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc,PACE_OCI.20241013T152228.L1B.V3.nc,18.611,-41.692999999999984,2024-10-13 15:00:00+00:00
PACE_OCI.20250211T160918.L2.OC_AOP.V3_0.nc,PACE_OCI.20250211T160918.L1B.V3.nc,18.11,-42.64499999999998,2025-02-11 07:55:59.999997440+00:00
PACE_OCI.20250302T155622.L2.OC_AOP.V3_0.nc,PACE_OCI.20250302T155622.L1B.V3.nc,17.827,-42.579999999999984,2025-03-03 13:26:00.000004096+00:00
PACE_OCI.20250322T161300.L2.OC_AOP.V3_0.nc,PACE_OCI.20250322T161300.L1B.V3.nc,18.235,-42.77600000000001,2025-03-23 16:01:59.999999488+00:00
PACE_OCI.20250402T160925.L2.OC_AOP.V3_0.nc,PACE_OCI.20250402T160925.L1B.V3.nc,18.466,-43.15899999999999,2025-04-02 18:31:59.999996416+00:00
PACE_OCI.20250413T160528.L2.OC_AOP.V3_0.nc,PACE_OCI.20250413T160528.L1B.V3.nc,18.66,-43.49400000000003,2025-04-12 20:21:59.999994880+00:00
PACE_OCI.20240406T152502.L2.OC_AOP.V3_0.nc,PACE_OCI.20240406T152502.L1B.V3.nc,16.511,-33.52999999999997,2024-04-06 02:15:59.999996416+00:00
PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc,PACE_OCI.20240813T144717.L1B.V3.nc,17.077,-34.41699999999997,2024-08-14 01:38:59.999997952+00:00
PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc,PACE_OCI.20240922T144628.L1B.V3.nc,17.564,-34.41500000000002,2024-09-23 02:25:00.000004608+00:00
PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc,PACE_OCI.20240813T144717.L1B.V3.nc,19.015,-30.154,2024-08-12 22:41:00.000001024+00:00
PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc,PACE_OCI.20240922T144628.L1B.V3.nc,19.109,-31.20299999999997,2024-09-21 22:47:59.999995904+00:00
PACE_OCI.20250130T140244.L2.OC_AOP.V3_0.nc,PACE_OCI.20250130T140244.L1B.V3.nc,20.086,-32.50400000000002,2025-01-30 11:11:00.000004096+00:00
PACE_OCI.20250219T142024.L2.OC_AOP.V3_0.nc,PACE_OCI.20250219T142024.L1B.V3.nc,19.997,-32.218999999999994,2025-02-19 13:55:59.999997440+00:00
PACE_OCI.20250301T152050.L2.OC_AOP.V3_0.nc,PACE_OCI.20250301T152050.L1B.V3.nc,19.829,-32.09699999999998,2025-03-01 14:14:00.000003584+00:00
PACE_OCI.20250311T144235.L2.OC_AOP.V3_0.nc,PACE_OCI.20250311T144235.L1B.V3.nc,19.563,-31.92500000000001,2025-03-11 16:27:00.000000512+00:00
PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc,PACE_OCI.20240407T160005.L1B.V3.nc,20.736,-41.61099999999999,2024-04-07 19:13:00.000000512+00:00
PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc,PACE_OCI.20240507T152746.L1B.V3.nc,20.254,-41.01799999999997,2024-05-07 23:45:00.000003584+00:00
PACE_OCI.20240716T150240.L2.OC_AOP.V3_0.nc,PACE_OCI.20240716T150240.L1B.V3.nc,20.106,-42.43099999999998,2024-07-17 12:06:59.999994880+00:00
PACE_OCI.20240726T155344.L2.OC_AOP.V3_0.nc,PACE_OCI.20240726T155344.L1B.V3.nc,20.079,-42.58100000000002,2024-07-27 14:23:00.000001536+00:00
PACE_OCI.20240807T161507.L2.OC_AOP.V3_0.nc,PACE_OCI.20240807T161507.L1B.V3.nc,20.052,-42.759000000000015,2024-08-06 16:18:00.000002560+00:00
PACE_OCI.20240817T152659.L2.OC_AOP.V3_0.nc,PACE_OCI.20240817T152659.L1B.V3.nc,19.908,-42.93099999999998,2024-08-16 17:28:00.000003584+00:00
PACE_OCI.20240827T161621.L2.OC_AOP.V3_0.nc,PACE_OCI.20240827T161621.L1B.V3.nc,19.62,-43.048,2024-08-26 19:41:00.000001024+00:00
PACE_OCI.20240906T152711.L2.OC_AOP.V3_0.nc,PACE_OCI.20240906T152711.L1B.V3.nc,19.385,-43.041,2024-09-05 21:14:59.999996416+00:00
PACE_OCI.20240916T161535.L2.OC_AOP.V3_0.nc,PACE_OCI.20240916T161535.L1B.V3.nc,19.27,-42.77999999999997,2024-09-15 23:26:59.999997440+00:00
PACE_OCI.20241015T145224.L2.OC_AOP.V3_0.nc,PACE_OCI.20241015T145224.L1B.V3.nc,19.188,-41.66699999999997,2024-10-16 03:16:59.999999488+00:00
PACE_OCI.20250213T154204.L2.OC_AOP.V3_0.nc,PACE_OCI.20250213T154204.L1B.V3.nc,19.344,-41.05500000000001,2025-02-14 03:31:59.999996416+00:00
PACE_OCI.20240403T165633.L2.OC_AOP.V3_0.nc,PACE_OCI.20240403T165633.L1B.V3.nc,24.994,-55.40499999999997,2024-04-03 08:48:00.000002560+00:00
PACE_OCI.20240422T163338.L2.OC_AOP.V3_0.nc,PACE_OCI.20240422T163338.L1B.V3.nc,25.584,-56.418000000000006,2024-04-23 07:57:00.000004096+00:00
PACE_OCI.20240513T171853.L2.OC_AOP.V3_0.nc,PACE_OCI.20240513T171853.L1B.V3.nc,26.777,-57.11599999999999,2024-05-13 06:45:59.999996416+00:00
PACE_OCI.20240712T160047.L2.OC_AOP.V3_0.nc,PACE_OCI.20240712T160047.L1B.V3.nc,25.544,-58.12099999999998,2024-07-12 04:35:59.999998464+00:00
PACE_OCI.20240801T160427.L2.OC_AOP.V3_0.nc,PACE_OCI.20240801T160427.L1B.V3.nc,25.143,-58.93599999999998,2024-08-01 05:17:00.000003072+00:00
PACE_OCI.20240811T165456.L2.OC_AOP.V3_0.nc,PACE_OCI.20240811T165456.L1B.V3.nc,24.86,-59.285000000000025,2024-08-11 06:30:00.000003584+00:00
PACE_OCI.20240821T160619.L2.OC_AOP.V3_0.nc,PACE_OCI.20240821T160619.L1B.V3.nc,24.662,-59.519000000000005,2024-08-21 07:04:59.999998976+00:00
PACE_OCI.20240831T165541.L2.OC_AOP.V3_0.nc,PACE_OCI.20240831T165541.L1B.V3.nc,24.691,-59.668000000000006,2024-08-31 06:14:59.999996416+00:00
PACE_OCI.20240920T165429.L2.OC_AOP.V3_0.nc,PACE_OCI.20240920T165429.L1B.V3.nc,25.238,-59.95600000000002,2024-09-20 06:17:59.999995904+00:00
PACE_OCI.20241108T170955.L2.OC_AOP.V3_0.nc,PACE_OCI.20241108T170955.L1B.V3.nc,26.394,-60.83600000000001,2024-11-09 05:51:00.000002048+00:00
PACE_OCI.20250207T170349.L2.OC_AOP.V3_0.nc,PACE_OCI.20250207T170349.L1B.V3.nc,25.623,-60.910000000000025,2025-02-07 19:16:00+00:00
PACE_OCI.20250217T162600.L2.OC_AOP.V3_0.nc,PACE_OCI.20250217T162600.L1B.V3.nc,25.582,-60.61099999999999,2025-02-17 20:08:00.000005120+00:00
PACE_OCI.20250227T172628.L2.OC_AOP.V3_0.nc,PACE_OCI.20250227T172628.L1B.V3.nc,25.468,-60.10700000000003,2025-02-27 22:43:00.000003584+00:00
PACE_OCI.20250330T160134.L2.OC_AOP.V3_0.nc,PACE_OCI.20250330T160134.L1B.V3.nc,25.569,-58.250999999999976,2025-03-30 03:41:00.000004096+00:00
PACE_OCI.20250418T172400.L2.OC_AOP.V3_0.nc,PACE_OCI.20250418T172400.L1B.V3.nc,26.034,-58.137,2025-04-19 08:29:00+00:00
PACE_OCI.20240605T073318.L2.OC_AOP.V3_0.nc,PACE_OCI.20240605T073318.L1B.V3.nc,-2.189,72.368,2024-06-05 19:49:59.999998976+00:00
PACE_OCI.20250221T085303.L2.OC_AOP.V3_0.nc,PACE_OCI.20250221T085303.L1B.V3.nc,-3.52,74.473,2025-02-22 02:20:00.000002048+00:00
PACE_OCI.20250313T073647.L2.OC_AOP.V3_0.nc,PACE_OCI.20250313T073647.L1B.V3.nc,-3.521,73.842,2025-03-14 06:19:00.000002560+00:00
PACE_OCI.20250424T074423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250424T074423.L1B.V3.nc,-3.207,74.71,2025-04-23 15:08:59.999997952+00:00
PACE_OCI.20240925T095112.L2.OC_AOP.V3_0.nc,PACE_OCI.20240925T095112.L1B.V3.nc,2.749,57.133,2024-09-25 12:58:00.000003584+00:00
PACE_OCI.20241025T090056.L2.OC_AOP.V3_0.nc,PACE_OCI.20241025T090056.L1B.V3.nc,2.03,57.172,2024-10-25 12:50:59.999998464+00:00
PACE_OCI.20241105T084359.L2.OC_AOP.V3_0.nc,PACE_OCI.20241105T084359.L1B.V3.nc,2.735,57.293,2024-11-04 11:53:00.000005120+00:00
PACE_OCI.20241115T093129.L2.OC_AOP.V3_0.nc,PACE_OCI.20241115T093129.L1B.V3.nc,3.975,57.994,2024-11-14 14:18:59.999995904+00:00
PACE_OCI.20241124T094432.L2.OC_AOP.V3_0.nc,PACE_OCI.20241124T094432.L1B.V3.nc,2.54,57.857,2024-11-24 16:23:00.000005120+00:00
PACE_OCI.20241214T094653.L2.OC_AOP.V3_0.nc,PACE_OCI.20241214T094653.L1B.V3.nc,1.973,55.761,2024-12-14 20:54:59.999997952+00:00
PACE_OCI.20241224T090112.L2.OC_AOP.V3_0.nc,PACE_OCI.20241224T090112.L1B.V3.nc,2.18,55.086,2024-12-24 23:09:00.000001536+00:00
PACE_OCI.20241102T083935.L2.OC_AOP.V3_0.nc,PACE_OCI.20241102T083935.L1B.V3.nc,2.493,70.456,2024-11-03 06:39:59.999997952+00:00
PACE_OCI.20250315T084748.L2.OC_AOP.V3_0.nc,PACE_OCI.20250315T084748.L1B.V3.nc,2.212,74.423,2025-03-14 11:34:59.999998976+00:00
PACE_OCI.20250424T074423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250424T074423.L1B.V3.nc,2.979,73.668,2025-04-23 19:32:59.999999488+00:00
PACE_OCI.20240412T085514.L2.OC_AOP.V3_0.nc,PACE_OCI.20240412T085514.L1B.V3.nc,-26.363,56.827,2024-04-12 08:25:00.000004608+00:00
PACE_OCI.20240511T092046.L2.OC_AOP.V3_0.nc,PACE_OCI.20240511T092046.L1B.V3.nc,-25.837,55.624,2024-05-12 08:04:59.999995392+00:00
PACE_OCI.20240601T100406.L2.OC_AOP.V3_0.nc,PACE_OCI.20240601T100406.L1B.V3.nc,-25.566,54.261,2024-06-01 08:12:59.999996928+00:00
PACE_OCI.20240621T101056.L2.OC_AOP.V3_0.nc,PACE_OCI.20240621T101056.L1B.V3.nc,-25.305,52.855,2024-06-21 08:26:00.000001024+00:00
PACE_OCI.20240710T094135.L2.OC_AOP.V3_0.nc,PACE_OCI.20240710T094135.L1B.V3.nc,-25.465,51.778,2024-07-11 07:43:00.000003584+00:00
PACE_OCI.20240721T092911.L2.OC_AOP.V3_0.nc,PACE_OCI.20240721T092911.L1B.V3.nc,-25.887,51.498,2024-07-21 06:56:59.999997440+00:00
PACE_OCI.20240730T094526.L2.OC_AOP.V3_0.nc,PACE_OCI.20240730T094526.L1B.V3.nc,-26.139,51.339,2024-07-31 07:16:59.999996416+00:00
PACE_OCI.20240809T103559.L2.OC_AOP.V3_0.nc,PACE_OCI.20240809T103559.L1B.V3.nc,-26.265,51.17,2024-08-10 06:19:00.000002560+00:00
PACE_OCI.20240820T102200.L2.OC_AOP.V3_0.nc,PACE_OCI.20240820T102200.L1B.V3.nc,-26.185,51.17,2024-08-20 07:15:00.000003584+00:00
PACE_OCI.20240908T095247.L2.OC_AOP.V3_0.nc,PACE_OCI.20240908T095247.L1B.V3.nc,-25.865,51.901,2024-09-09 07:41:59.999997440+00:00
PACE_OCI.20241019T102555.L2.OC_AOP.V3_0.nc,PACE_OCI.20241019T102555.L1B.V3.nc,-24.792,53.141,2024-10-19 07:12:00.000004096+00:00
PACE_OCI.20241118T093048.L2.OC_AOP.V3_0.nc,PACE_OCI.20241118T093048.L1B.V3.nc,-23.716,54.905,2024-11-18 06:22:59.999998464+00:00
PACE_OCI.20250108T092042.L2.OC_AOP.V3_0.nc,PACE_OCI.20250108T092042.L1B.V3.nc,-24.477,56.181,2025-01-07 15:14:59.999996416+00:00
PACE_OCI.20250118T083434.L2.OC_AOP.V3_0.nc,PACE_OCI.20250118T083434.L1B.V3.nc,-23.861,56.106,2025-01-17 18:05:59.999998464+00:00
PACE_OCI.20250328T094534.L2.OC_AOP.V3_0.nc,PACE_OCI.20250328T094534.L1B.V3.nc,-25.254,55.742,2025-03-29 08:25:00.000004608+00:00
PACE_OCI.20250418T090213.L2.OC_AOP.V3_0.nc,PACE_OCI.20250418T090213.L1B.V3.nc,-25.424,55.857,2025-04-18 12:16:59.999999488+00:00
PACE_OCI.20240407T074824.L2.OC_AOP.V3_0.nc,PACE_OCI.20240407T074824.L1B.V3.nc,5.941,66.221,2024-04-08 01:27:00.000000512+00:00
PACE_OCI.20241025T090056.L2.OC_AOP.V3_0.nc,PACE_OCI.20241025T090056.L1B.V3.nc,6.037,67.638,2024-10-25 10:19:59.999995392+00:00
PACE_OCI.20241105T084359.L2.OC_AOP.V3_0.nc,PACE_OCI.20241105T084359.L1B.V3.nc,6.219,67.64,2024-11-04 09:53:00.000001536+00:00
PACE_OCI.20241224T090112.L2.OC_AOP.V3_0.nc,PACE_OCI.20241224T090112.L1B.V3.nc,5.979,67.541,2024-12-24 20:04:59.999995392+00:00
PACE_OCI.20250316T074457.L2.OC_AOP.V3_0.nc,PACE_OCI.20250316T074457.L1B.V3.nc,5.296,67.817,2025-03-15 13:13:59.999996928+00:00
PACE_OCI.20250325T080911.L2.OC_AOP.V3_0.nc,PACE_OCI.20250325T080911.L1B.V3.nc,5.547,67.955,2025-03-25 15:50:59.999998464+00:00
PACE_OCI.20250424T074423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250424T074423.L1B.V3.nc,6.171,68.98,2025-04-24 21:20:59.999995392+00:00
PACE_OCI.20241026T080148.L2.OC_AOP.V3_0.nc,PACE_OCI.20241026T080148.L1B.V3.nc,12.927,67.837,2024-10-26 10:02:59.999995904+00:00
PACE_OCI.20250214T080547.L2.OC_AOP.V3_0.nc,PACE_OCI.20250214T080547.L1B.V3.nc,12.742,67.261,2025-02-14 07:10:59.999997440+00:00
PACE_OCI.20250316T074457.L2.OC_AOP.V3_0.nc,PACE_OCI.20250316T074457.L1B.V3.nc,12.359,67.317,2025-03-16 14:25:00.000004608+00:00
PACE_OCI.20250327T074145.L2.OC_AOP.V3_0.nc,PACE_OCI.20250327T074145.L1B.V3.nc,12.396,67.261,2025-03-26 16:18:59.999998976+00:00
PACE_OCI.20250405T080532.L2.OC_AOP.V3_0.nc,PACE_OCI.20250405T080532.L1B.V3.nc,12.414,67.248,2025-04-05 18:55:00.000004608+00:00
PACE_OCI.20250416T080128.L2.OC_AOP.V3_0.nc,PACE_OCI.20250416T080128.L1B.V3.nc,12.242,67.311,2025-04-15 20:42:00.000004096+00:00
PACE_OCI.20250426T085506.L2.OC_AOP.V3_0.nc,PACE_OCI.20250426T085506.L1B.V3.nc,12.039,67.248,2025-04-25 23:04:59.999995392+00:00
PACE_OCI.20240430T124635.L2.OC_AOP.V3_0.nc,PACE_OCI.20240430T124635.L1B.V3.nc,-29.092,1.053,2024-04-29 18:33:00.000002560+00:00
PACE_OCI.20240519T122133.L2.OC_AOP.V3_0.nc,PACE_OCI.20240519T122133.L1B.V3.nc,-29.715,0.158,2024-05-19 17:59:00.000003584+00:00
PACE_OCI.20240718T124017.L2.OC_AOP.V3_0.nc,PACE_OCI.20240718T124017.L1B.V3.nc,-30.794,-0.6890000000000214,2024-07-18 09:19:59.999998976+00:00
PACE_OCI.20241115T124302.L2.OC_AOP.V3_0.nc,PACE_OCI.20241115T124302.L1B.V3.nc,-31.218,-2.4110000000000014,2024-11-15 06:19:59.999998976+00:00
PACE_OCI.20250125T141554.L2.OC_AOP.V3_0.nc,PACE_OCI.20250125T141554.L1B.V3.nc,-32.133,-4.845000000000027,2025-01-24 18:33:59.999998976+00:00
PACE_OCI.20241227T122346.L2.OC_AOP.V3_0.nc,PACE_OCI.20241227T122346.L1B.V3.nc,-1.274,-2.901999999999987,2024-12-28 04:58:59.999996928+00:00
PACE_OCI.20250319T124810.L2.OC_AOP.V3_0.nc,PACE_OCI.20250319T124810.L1B.V3.nc,-0.263,-1.4159999999999968,2025-03-18 22:44:00+00:00
PACE_OCI.20240511T123725.L2.OC_AOP.V3_0.nc,PACE_OCI.20240511T123725.L1B.V3.nc,-31.342,-0.4150000000000204,2024-05-12 05:53:00.000005120+00:00
PACE_OCI.20240522T122750.L2.OC_AOP.V3_0.nc,PACE_OCI.20240522T122750.L1B.V3.nc,-31.288,-0.6669999999999732,2024-05-22 05:15:59.999996416+00:00
PACE_OCI.20241208T124324.L2.OC_AOP.V3_0.nc,PACE_OCI.20241208T124324.L1B.V3.nc,-31.335,-4.7309999999999945,2024-12-08 08:28:00.000003584+00:00
PACE_OCI.20250118T132931.L2.OC_AOP.V3_0.nc,PACE_OCI.20250118T132931.L1B.V3.nc,-30.208,-6.670000000000016,2025-01-17 15:34:59.999995392+00:00
PACE_OCI.20250207T133704.L2.OC_AOP.V3_0.nc,PACE_OCI.20250207T133704.L1B.V3.nc,-29.728,-7.584000000000003,2025-02-06 18:59:59.999996416+00:00
PACE_OCI.20250309T131631.L2.OC_AOP.V3_0.nc,PACE_OCI.20250309T131631.L1B.V3.nc,-29.491,-8.586999999999989,2025-03-09 00:47:59.999999488+00:00
PACE_OCI.20250408T125830.L2.OC_AOP.V3_0.nc,PACE_OCI.20250408T125830.L1B.V3.nc,-29.392,-8.456999999999994,2025-04-08 05:37:00.000001536+00:00
PACE_OCI.20240723T121640.L2.OC_AOP.V3_0.nc,PACE_OCI.20240723T121640.L1B.V3.nc,-19.583,0.002,2024-07-23 15:02:59.999999488+00:00
PACE_OCI.20240921T122355.L2.OC_AOP.V3_0.nc,PACE_OCI.20240921T122355.L1B.V3.nc,-19.371,-0.535000000000025,2024-09-21 12:56:59.999997440+00:00
PACE_OCI.20250119T122555.L2.OC_AOP.V3_0.nc,PACE_OCI.20250119T122555.L1B.V3.nc,-19.209,-1.8940000000000048,2025-01-19 23:29:00+00:00
PACE_OCI.20250301T133227.L2.OC_AOP.V3_0.nc,PACE_OCI.20250301T133227.L1B.V3.nc,-17.228,-1.841000000000008,2025-03-01 06:28:59.999996928+00:00
PACE_OCI.20250410T123056.L2.OC_AOP.V3_0.nc,PACE_OCI.20250410T123056.L1B.V3.nc,-19.072,-2.629000000000019,2025-04-10 12:47:59.999999488+00:00
PACE_OCI.20240622T140217.L2.OC_AOP.V3_0.nc,PACE_OCI.20240622T140217.L1B.V3.nc,-16.112,-2.704999999999984,2024-06-21 15:56:00.000001024+00:00
PACE_OCI.20241009T125542.L2.OC_AOP.V3_0.nc,PACE_OCI.20241009T125542.L1B.V3.nc,-15.91,-2.062999999999988,2024-10-09 13:49:00.000002560+00:00
PACE_OCI.20250207T133704.L2.OC_AOP.V3_0.nc,PACE_OCI.20250207T133704.L1B.V3.nc,-15.422,-1.7819999999999825,2025-02-07 00:31:00+00:00
PACE_OCI.20250227T135944.L2.OC_AOP.V3_0.nc,PACE_OCI.20250227T135944.L1B.V3.nc,-15.287,-1.3980000000000246,2025-02-27 03:00:00+00:00
PACE_OCI.20250408T125830.L2.OC_AOP.V3_0.nc,PACE_OCI.20250408T125830.L1B.V3.nc,-15.88,-1.002999999999986,2025-04-08 11:46:59.999996416+00:00
PACE_OCI.20240421T123202.L2.OC_AOP.V3_0.nc,PACE_OCI.20240421T123202.L1B.V3.nc,-12.117,1.536,2024-04-20 13:58:59.999996928+00:00
PACE_OCI.20240429T121639.L2.OC_AOP.V3_0.nc,PACE_OCI.20240429T121639.L1B.V3.nc,-12.412,1.653,2024-04-30 12:08:59.999997952+00:00
PACE_OCI.20250426T134510.L2.OC_AOP.V3_0.nc,PACE_OCI.20250426T134510.L1B.V3.nc,-11.625,-2.1229999999999905,2025-04-26 13:50:59.999995392+00:00
PACE_OCI.20240803T134657.L2.OC_AOP.V3_0.nc,PACE_OCI.20240803T134657.L1B.V3.nc,-3.953,-5.314999999999998,2024-08-03 15:42:00.000000512+00:00
PACE_OCI.20240605T122315.L2.OC_AOP.V3_0.nc,PACE_OCI.20240605T122315.L1B.V3.nc,-23.561,-1.0400000000000205,2024-06-06 05:34:59.999998976+00:00
PACE_OCI.20240625T122945.L2.OC_AOP.V3_0.nc,PACE_OCI.20240625T122945.L1B.V3.nc,-23.683,-1.3050000000000068,2024-06-26 03:13:00.000003584+00:00
PACE_OCI.20240715T123445.L2.OC_AOP.V3_0.nc,PACE_OCI.20240715T123445.L1B.V3.nc,-23.828,-1.440999999999974,2024-07-15 23:12:59.999996928+00:00
PACE_OCI.20250122T141004.L2.OC_AOP.V3_0.nc,PACE_OCI.20250122T141004.L1B.V3.nc,-21.431,-2.180999999999983,2025-01-21 21:58:00.000003584+00:00
PACE_OCI.20250210T134521.L2.OC_AOP.V3_0.nc,PACE_OCI.20250210T134521.L1B.V3.nc,-20.931,-2.4499999999999886,2025-02-11 01:41:00.000001024+00:00
PACE_OCI.20250221T134310.L2.OC_AOP.V3_0.nc,PACE_OCI.20250221T134310.L1B.V3.nc,-20.996,-2.019999999999982,2025-02-21 03:03:59.999995904+00:00
PACE_OCI.20250302T140800.L2.OC_AOP.V3_0.nc,PACE_OCI.20250302T140800.L1B.V3.nc,-21.117,-1.3410000000000082,2025-03-03 05:18:59.999995904+00:00
PACE_OCI.20250323T132146.L2.OC_AOP.V3_0.nc,PACE_OCI.20250323T132146.L1B.V3.nc,-20.964,0.205,2025-03-23 08:20:59.999998464+00:00
PACE_OCI.20250411T130620.L2.OC_AOP.V3_0.nc,PACE_OCI.20250411T130620.L1B.V3.nc,-21.325,1.2,2025-04-12 12:20:59.999995392+00:00
PACE_OCI.20250308T191928.L2.OC_AOP.V3_0.nc,PACE_OCI.20250308T191928.L1B.V3.nc,-5.771,-91.09300000000002,2025-03-09 07:38:00.000001536+00:00
PACE_OCI.20240531T174054.L2.OC_AOP.V3_0.nc,PACE_OCI.20240531T174054.L1B.V3.nc,-19.268,-73.40699999999998,2024-05-31 18:16:59.999999488+00:00
PACE_OCI.20240611T173009.L2.OC_AOP.V3_0.nc,PACE_OCI.20240611T173009.L1B.V3.nc,-19.081,-73.20800000000003,2024-06-11 01:24:59.999997952+00:00
PACE_OCI.20240701T173612.L2.OC_AOP.V3_0.nc,PACE_OCI.20240701T173612.L1B.V3.nc,-18.961,-72.86900000000003,2024-07-01 14:48:59.999998976+00:00
