cruise,filename,profile,lat,lon,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time
5906538,5906538QC.nc,56,-24.827,52.405,2024-06-06 17:15:59.999996416+00:00,-45.99220901501761,PACE_OCI_L2_AOP_PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc,4.960620121264825,2024-06-07 10:18:40+00:00
5906538,5906538QC.nc,58,-25.116,51.857,2024-06-26 16:01:00.000003072+00:00,-28.094813649725083,PACE_OCI_L2_AOP_PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc,2.41584049567852,2024-06-27 10:25:00.500000+00:00
5906538,5906538QC.nc,59,-25.286,51.351,2024-07-06 14:48:00.000002560+00:00,-11.258497322732884,"PACE_OCI_L2_AOP_PACE_OCI.20240706T103942.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240707T093603.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240706T103942.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240706T103942.L2.OC_AOP.V3_1.nc,2.501659886796233,2024-07-06 10:42:12+00:00
5906538,5906538QC.nc,60,-25.441,50.998,2024-07-16 14:23:59.999997952+00:00,-5.101560287093033,"PACE_OCI_L2_AOP_PACE_OCI.20240716T095245.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240717T102722.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240716T095245.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240716T095245.L2.OC_AOP.V3_1.nc,0.2474900885535126,2024-07-16 09:55:14.500000+00:00
5906538,5906538QC.nc,61,-25.805,50.803,2024-07-26 12:39:00.000001536+00:00,17.21941767357442,"PACE_OCI_L2_AOP_PACE_OCI.20240726T090531.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240726T104349.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240727T094006.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240727T094006.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240727T094006.L2.OC_AOP.V3_1.nc,0.7822394651100482,2024-07-27 09:42:35.500000+00:00
5906538,5906538QC.nc,73,-27.128,50.347,2024-11-23 03:39:00.000001536+00:00,25.108921289447988,"PACE_OCI_L2_AOP_PACE_OCI.20241123T090519.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241123T104336.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20241123T104336.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241123T104336.L2.OC_AOP.V3_1.nc,11.62664656538768,2024-11-23 10:46:06+00:00
5906538,5906538QC.nc,74,-27.676,49.579,2024-12-03 02:01:59.999996416+00:00,4.19486733936463,"PACE_OCI_L2_AOP_PACE_OCI.20241202T091818.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241203T095229.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20241203T095229.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241203T095229.L2.OC_AOP.V3_1.nc,0.7199826822631185,2024-12-03 09:54:58.500000+00:00
5906538,5906538QC.nc,75,-28.319,49.466,2024-12-13 01:04:00.000002560+00:00,-7.501485386828802,PACE_OCI_L2_AOP_PACE_OCI.20241213T090208.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241213T090208.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241213T090208.L2.OC_AOP.V3_1.nc,0.46207055118582896,2024-12-13 09:04:37.500000+00:00
5906538,5906538QC.nc,76,-28.672,49.754,2024-12-23 01:26:00.000004096+00:00,-3.714857961186443,PACE_OCI_L2_AOP_PACE_OCI.20241222T091959.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241222T091959.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241222T091959.L2.OC_AOP.V3_1.nc,32.66219516242968,2024-12-22 09:22:29+00:00
5906538,5906538QC.nc,78,-28.519,50.754,2025-01-12 00:00:00+00:00,-21.279458148145416,PACE_OCI_L2_AOP_PACE_OCI.20250112T100118.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250112T100118.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250112T100118.L2.OC_AOP.V3_1.nc,0.5262121960906007,2025-01-12 10:03:47.500000+00:00
5906538,5906538QC.nc,80,-28.303,50.853,2025-01-31 22:23:00.000005120+00:00,-39.32941539030895,PACE_OCI_L2_AOP_PACE_OCI.20250201T100711.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250201T100711.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250201T100711.L2.OC_AOP.V3_1.nc,1.4510779067535644,2025-02-01 10:09:41+00:00
5906538,5906538QC.nc,81,-28.154,50.869,2025-02-10 21:14:00+00:00,-47.421712984848064,PACE_OCI_L2_AOP_PACE_OCI.20250211T092549.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250211T092549.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250211T092549.L2.OC_AOP.V3_1.nc,1.1368248930646851,2025-02-11 09:28:18.500000+00:00
5906538,5906538QC.nc,89,-28.246,51.937,2025-05-11 17:08:00.000005120+00:00,-43.12112582898831,"PACE_OCI_L2_AOP_PACE_OCI.20250511T092302.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250512T095823.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250511T092302.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250511T092302.L2.OC_AOP.V3_1.nc,1.4642687779717587,2025-05-11 09:25:31.500000+00:00
5906538,5906538QC.nc,90,-28.111,52.301,2025-05-21 15:47:00.000003072+00:00,-26.4432244074184,PACE_OCI_L2_AOP_PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc,5.683996832531008,2025-05-21 10:23:41.500000+00:00
5906538,5906538QC.nc,91,-28.066,52.613,2025-05-31 15:53:59.999997952+00:00,-28.5949179865,"PACE_OCI_L2_AOP_PACE_OCI.20250531T094050.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc,8.078469711840075,2025-06-01 10:18:36.500000+00:00
5906538,5906538QC.nc,92,-27.995,52.718,2025-06-10 15:45:00+00:00,-26.718439453248788,PACE_OCI_L2_AOP_PACE_OCI.20250611T093525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250611T093525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250611T093525.L2.OC_AOP.V3_1.nc,0.7753325712918441,2025-06-11 09:37:54.500000+00:00
5906538,5906538QC.nc,93,-27.982,52.671,2025-06-20 14:57:59.999996928+00:00,-16.383055634712644,PACE_OCI_L2_AOP_PACE_OCI.20250620T095731.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250620T095731.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250620T095731.L2.OC_AOP.V3_1.nc,86.95858818657636,2025-06-20 10:00:00.500000+00:00
5906539,5906539QC.nc,53,-7.814,76.415,2024-04-15 02:43:00.000000512+00:00,25.01263941477166,PACE_OCI_L2_AOP_PACE_OCI.20240414T082657.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240414T082657.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240414T082657.L2.OC_AOP.V3_1.nc,2.9896651280904125,2024-04-14 08:29:26.500000+00:00
5906539,5906539QC.nc,73,-10.65,77.812,2024-11-01 01:41:59.999997440+00:00,19.39378972565953,PACE_OCI_L2_AOP_PACE_OCI.20241101T080516.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241101T080516.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241101T080516.L2.OC_AOP.V3_1.nc,86.96020201850979,2024-11-01 08:07:46+00:00
5906539,5906539QC.nc,79,-11.367,75.707,2024-12-31 02:20:00.000002048+00:00,22.690522857588668,PACE_OCI_L2_AOP_PACE_OCI.20241231T080428.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241231T080428.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241231T080428.L2.OC_AOP.V3_1.nc,0.3405476740003423,2024-12-31 08:06:57.500000+00:00
5906539,5906539QC.nc,84,-12.881,75.534,2025-02-19 03:16:59.999999488+00:00,32.7601177115095,PACE_OCI_L2_AOP_PACE_OCI.20250218T083943.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250218T083943.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250218T083943.L2.OC_AOP.V3_1.nc,14.705757477743985,2025-02-18 08:42:12.500000+00:00
5906539,5906539QC.nc,87,-13.575,75.075,2025-03-21 03:16:00.000003072+00:00,31.226169468777005,"PACE_OCI_L2_AOP_PACE_OCI.20250320T082334.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250321T072041.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250321T072041.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250321T072041.L2.OC_AOP.V3_1.nc,3.0848000942093186,2025-03-21 07:23:11+00:00
5906539,5906539QC.nc,92,-12.111,74.557,2025-05-10 01:30:00+00:00,3.94734339663553,PACE_OCI_L2_AOP_PACE_OCI.20250510T085245.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250510T085245.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250510T085245.L2.OC_AOP.V3_1.nc,231.00861769869715,2025-05-10 08:55:14.500000+00:00
5906540,5906540QC.nc,59,-12.626,46.554,2024-06-07 16:29:00.000003584+00:00,-26.84045272633396,PACE_OCI_L2_AOP_PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240607T101610.L2.OC_AOP.V3_1.nc,0.7138212969105501,2024-06-07 10:18:40+00:00
5906540,5906540QC.nc,60,-11.906,46.781,2024-06-17 16:16:59.999996416+00:00,-23.601167347209483,PACE_OCI_L2_AOP_PACE_OCI.20240618T100505.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240618T100505.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240618T100505.L2.OC_AOP.V3_1.nc,2.2521231483699906,2024-06-18 10:07:35+00:00
5906540,5906540QC.nc,61,-11.729,46.627,2024-06-27 15:08:00.000001536+00:00,-7.169912174734461,PACE_OCI_L2_AOP_PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240627T102231.L2.OC_AOP.V3_1.nc,0.4156610528024525,2024-06-27 10:25:00.500000+00:00
5906540,5906540QC.nc,64,-12.011,47.669,2024-07-27 13:21:59.999998464+00:00,17.523643436616478,PACE_OCI_L2_AOP_PACE_OCI.20240728T101940.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240728T101940.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240728T101940.L2.OC_AOP.V3_1.nc,1.1240027870447016,2024-07-28 10:22:09.500000+00:00
5906540,5906540QC.nc,65,-12.929,47.561,2024-08-06 11:51:59.999998464+00:00,37.43970651095977,PACE_OCI_L2_AOP_PACE_OCI.20240806T103540.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240806T103540.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240806T103540.L2.OC_AOP.V3_1.nc,1.7030359377522704,2024-08-06 10:38:09.500000+00:00
5906540,5906540QC.nc,66,-13.354,47.52,2024-08-16 11:34:59.999998976+00:00,41.96485038531328,PACE_OCI_L2_AOP_PACE_OCI.20240817T102205.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240817T102205.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240817T102205.L2.OC_AOP.V3_1.nc,0.23591943430525894,2024-08-17 10:24:34.500000+00:00
5906540,5906540QC.nc,67,-13.201,47.624,2024-08-26 10:32:00.000003072+00:00,55.77693419853588,PACE_OCI_L2_AOP_PACE_OCI.20240826T103703.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240826T103703.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240826T103703.L2.OC_AOP.V3_1.nc,2.0520462853196153,2024-08-26 10:39:32.500000+00:00
5906540,5906540QC.nc,68,-13.363,47.506,2024-09-05 10:43:00.000003584+00:00,55.307068553869655,PACE_OCI_L2_AOP_PACE_OCI.20240906T102219.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240906T102219.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240906T102219.L2.OC_AOP.V3_1.nc,4.647386010875299,2024-09-06 10:24:48.500000+00:00
5906540,5906540QC.nc,70,-13.207,47.638,2024-09-25 09:03:59.999995904+00:00,76.62527567660759,PACE_OCI_L2_AOP_PACE_OCI.20240925T095112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240925T095112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240925T095112.L2.OC_AOP.V3_1.nc,6.847670885875907,2024-09-25 09:53:41.500000+00:00
5906540,5906540QC.nc,72,-12.793,47.397,2024-10-15 06:48:59.999995904+00:00,63.40832702213281,PACE_OCI_L2_AOP_PACE_OCI.20241015T094734.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241015T094734.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241015T094734.L2.OC_AOP.V3_1.nc,1.2195568894599493,2024-10-15 09:50:03.500000+00:00
5906540,5906540QC.nc,74,-12.823,47.364,2024-11-04 05:48:00.000002560+00:00,49.72800151164052,PACE_OCI_L2_AOP_PACE_OCI.20241103T091354.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241103T091354.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241103T091354.L2.OC_AOP.V3_1.nc,6.874569958418261,2024-11-03 09:16:23.500000+00:00
5906540,5906540QC.nc,76,-13.005,47.238,2024-11-24 04:27:00.000000512+00:00,29.88097848932022,"PACE_OCI_L2_AOP_PACE_OCI.20241123T091019.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241124T094432.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20241123T091019.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241123T091019.L2.OC_AOP.V3_1.nc,2.877188780883409,2024-11-23 09:12:48.500000+00:00
5906540,5906540QC.nc,83,-12.888,47.033,2025-02-02 01:19:59.999995392+00:00,-20.49865800012717,PACE_OCI_L2_AOP_PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc,295.1595824510228,2025-02-02 10:44:23+00:00
5906540,5906540QC.nc,86,-13.436,47.345,2025-03-03 23:35:59.999995392+00:00,-46.9906664134728,"PACE_OCI_L2_AOP_PACE_OCI.20250303T094823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250304T102355.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250304T102355.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250304T102355.L2.OC_AOP.V3_1.nc,0.553425505569843,2025-03-04 10:26:24.500000+00:00
5906540,5906540QC.nc,87,-13.636,47.209,2025-03-13 23:26:59.999997440+00:00,-50.21741427700115,PACE_OCI_L2_AOP_PACE_OCI.20250313T091009.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250313T091009.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250313T091009.L2.OC_AOP.V3_1.nc,2.940526594449362,2025-03-13 09:12:39+00:00
5906540,5906540QC.nc,88,-13.524,47.308,2025-03-23 23:28:00.000003584+00:00,-50.75952184823134,PACE_OCI_L2_AOP_PACE_OCI.20250324T104026.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250324T104026.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250324T104026.L2.OC_AOP.V3_1.nc,2.8066897007286884,2025-03-24 10:42:56+00:00
5906540,5906540QC.nc,89,-13.75,47.288,2025-04-02 22:52:59.999998464+00:00,-59.5452642769719,PACE_OCI_L2_AOP_PACE_OCI.20250403T100124.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250403T100124.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250403T100124.L2.OC_AOP.V3_1.nc,2.974934422848195,2025-04-03 10:03:53.500000+00:00
5906540,5906540QC.nc,90,-13.834,47.216,2025-04-12 22:49:00.000002560+00:00,-60.880321623765184,PACE_OCI_L2_AOP_PACE_OCI.20250413T092202.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250413T092202.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250413T092202.L2.OC_AOP.V3_1.nc,1.5864958416675408,2025-04-13 09:24:31.500000+00:00
5906540,5906540QC.nc,91,-13.608,47.41,2025-04-22 21:48:59.999995904+00:00,-75.2741132056577,"PACE_OCI_L2_AOP_PACE_OCI.20250422T094523.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250423T102044.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250422T094523.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250422T094523.L2.OC_AOP.V3_1.nc,0.3671422671262566,2025-04-22 09:47:52.500000+00:00
5906540,5906540QC.nc,92,-13.393,47.463,2025-05-02 21:42:59.999996928+00:00,-76.26793994181541,PACE_OCI_L2_AOP_PACE_OCI.20250503T094042.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250503T094042.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250503T094042.L2.OC_AOP.V3_1.nc,1.6325738743604976,2025-05-03 09:43:11.500000+00:00
5906540,5906540QC.nc,95,-13.742,46.656,2025-06-01 20:18:59.999995904+00:00,-78.60304188056931,PACE_OCI_L2_AOP_PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250601T101607.L2.OC_AOP.V3_1.nc,30.298476045002875,2025-06-01 10:18:36.500000+00:00
5906540,5906540QC.nc,97,-12.58,46.903,2025-06-21 19:05:59.999995392+00:00,-62.12935093308662,PACE_OCI_L2_AOP_PACE_OCI.20250621T103244.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T103244.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T103244.L2.OC_AOP.V3_1.nc,2.2349928696417174,2025-06-21 10:35:13.500000+00:00
5906541,5906541QC.nc,51,-38.646,-53.767,2024-04-18 06:08:59.999997952+00:00,-45.879411372708105,PACE_OCI_L2_AOP_PACE_OCI.20240418T171520.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240418T171520.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240418T171520.L2.OC_AOP.V3_1.nc,0.5445613150688525,2024-04-18 17:17:49.500000+00:00
5906541,5906541QC.nc,69,-38.954,-40.40199999999999,2024-10-20 05:03:59.999998976+00:00,-28.4233340765688,PACE_OCI_L2_AOP_PACE_OCI.20241019T165401.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241019T165401.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241019T165401.L2.OC_AOP.V3_1.nc,126.12170336194511,2024-10-19 16:56:30.500000+00:00
5906563,5906563QC.nc,70,18.954,-125.731,2024-10-14 00:36:59.999998464+00:00,18.62557199479757,"PACE_OCI_L2_AOP_PACE_OCI.20241013T201718.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241013T215535.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20241013T215535.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241013T215535.L2.OC_AOP.V3_1.nc,1.1931372475188222,2024-10-13 21:58:04.500000+00:00
5906563,5906563QC.nc,75,18.805,-125.654,2024-12-02 18:02:59.999999488+00:00,38.33246353896055,PACE_OCI_L2_AOP_PACE_OCI.20241201T202708.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241201T202708.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241201T202708.L2.OC_AOP.V3_1.nc,44.39153505279015,2024-12-01 20:29:37.500000+00:00
5906563,5906563QC.nc,77,19.021,-125.698,2024-12-22 15:10:00.000004608+00:00,3.212861083824066,PACE_OCI_L2_AOP_PACE_OCI.20241221T202827.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241221T202827.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241221T202827.L2.OC_AOP.V3_1.nc,29.717339827445905,2024-12-21 20:30:56.500000+00:00
5906563,5906563QC.nc,79,19.03,-125.706,2025-01-11 11:56:00.000004096+00:00,-42.05229722919867,PACE_OCI_L2_AOP_PACE_OCI.20250110T203503.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250110T203503.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250110T203503.L2.OC_AOP.V3_1.nc,1.9900447172381721,2025-01-10 20:37:33+00:00
5906563,5906563QC.nc,91,18.96,-127.447,2025-05-10 18:14:59.999996416+00:00,58.923675960148536,PACE_OCI_L2_AOP_PACE_OCI.20250510T203113.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250510T203113.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250510T203113.L2.OC_AOP.V3_1.nc,312.15483377022395,2025-05-10 20:33:42.500000+00:00
5906564,5906564QC.nc,58,8.485,-162.727,2024-06-20 20:01:59.999996416+00:00,46.56489365389356,PACE_OCI_L2_AOP_PACE_OCI.20240621T003103.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240621T003103.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240621T003103.L2.OC_AOP.V3_1.nc,98.27162171881912,2024-06-21 00:33:33+00:00
5906564,5906564QC.nc,65,7.913,-163.59,2024-08-29 13:27:59.999996928+00:00,-48.30812934880462,"PACE_OCI_L2_AOP_PACE_OCI.20240828T231856.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240829T235321.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240829T235321.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240829T235321.L2.OC_AOP.V3_1.nc,1.021289863391421,2024-08-29 23:55:51+00:00
5906564,5906564QC.nc,66,8.144,-163.62,2024-09-08 12:47:00.000003072+00:00,-58.28298878793036,PACE_OCI_L2_AOP_PACE_OCI.20240908T001302.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240908T001302.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240908T001302.L2.OC_AOP.V3_1.nc,14.869742763294235,2024-09-08 00:15:31.500000+00:00
5906564,5906564QC.nc,78,10.458,-161.849,2025-01-06 00:03:59.999995904+00:00,52.7643564172653,PACE_OCI_L2_AOP_PACE_OCI.20250106T000940.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250106T000940.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250106T000940.L2.OC_AOP.V3_1.nc,54.09990891041047,2025-01-06 00:12:09.500000+00:00
5906564,5906564QC.nc,81,10.906,-159.85,2025-02-04 21:22:00.000001536+00:00,54.91883185406929,PACE_OCI_L2_AOP_PACE_OCI.20250203T225447.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250203T225447.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250203T225447.L2.OC_AOP.V3_1.nc,6.772952842285689,2025-02-03 22:57:16.500000+00:00
5906564,5906564QC.nc,82,10.896,-159.225,2025-02-14 21:16:00.000003072+00:00,56.65557578519873,"PACE_OCI_L2_AOP_PACE_OCI.20250213T234856.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250214T225108.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250213T234856.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T234856.L2.OC_AOP.V3_1.nc,1.075772831585768,2025-02-13 23:51:26+00:00
5906564,5906564QC.nc,83,10.688,-158.651,2025-02-24 20:31:59.999999488+00:00,50.88450576512837,"PACE_OCI_L2_AOP_PACE_OCI.20250223T231107.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T234640.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250224T234640.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T234640.L2.OC_AOP.V3_1.nc,1.1610907149150211,2025-02-24 23:49:09.500000+00:00
5906564,5906564QC.nc,84,10.52,-158.851,2025-03-06 19:49:00.000002560+00:00,43.083329571877634,PACE_OCI_L2_AOP_PACE_OCI.20250306T001123.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250306T001123.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250306T001123.L2.OC_AOP.V3_1.nc,3.5485936167653453,2025-03-06 00:13:52.500000+00:00
